cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,uc,ucloc,uccrcd,uccomre,uccomres,uccomreu,ucsc,ucother,ucover1,sclent,othoffbs,partconv,partacqu
"33503","0","1890525","2181426","UNITY BANK","Clinton","NJ","8809","12/31/2016","2/22/2022","NM","64 Old Hwy. 22","UNITY BCORP INC","17","0","1","4","0","Hunterdon","35620","New York-Newark-Jersey City, NY-NJ-PA","9/13/1991","9/13/1991","5/23/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.unitybank.com","176920","32014","0","96785","96785","0","0","48121","8096","0","20000","",""
"8545","0","854052","1122990","UNITY BANK","Rush City","MN","55069","12/31/2016","2/22/2022","NM","1180 W. 4th St.","KIMBERLY LEASING CORP","9","0","0","2","1","Chisago","33460","Minneapolis-St. Paul-Bloomington, MN-WI","4/18/1882","1/1/1934","4/25/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","23879","2827","0","7622","7622","0","0","13430","12837","0","1550","",""
"8202","0","732459","1123700","UNITY BANK NORTH","Red Lake Falls","MN","56750","12/31/2016","2/22/2022","NM","210 Main St.","CAPRICE CORP","2","0","0","2","1","Red Lake","","","1/1/1929","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","7010","276","0","974","974","0","0","5760","1896","0","6600","",""
"26351","0","853251","","UNITY NATIONAL BANK OF HOUSTON","Houston","TX","77004","12/31/2016","2/22/2022","N","2602 Blodgett St.","","2","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","8/1/1985","8/1/1985","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.unitybanktexas.com","1551","0","0","892","892","0","0","659","915","0","0","",""
"30722","5801","208570","2967835","UNIVERSAL BANK","West Covina","CA","91792","12/31/2016","2/22/2022","SA","3455 Nogales St, # No. 105","UNIVERSAL FINANCIAL INC","5","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/17/1954","11/17/1954","2/19/2013","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","https://www.universalbank.com","1894","1293","0","601","601","0","0","0","1894","0","0","",""
"14587","9279","137652","1496253","UNIVERSITY BANK","Ann Arbor","MI","48104","12/31/2016","2/22/2022","NM","2015 Washtenaw Ave.","UNIVERSITY BCORP INC","1","0","0","8","0","Washtenaw","11460","Ann Arbor, MI","5/8/1908","7/23/1934","5/26/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","http://www.university-bank.com","11774","1824","805","5419","5419","0","0","3726","1725","0","0","",""
"7759","9352","354310","1116609","UNIVEST BANK AND TRUST CO.","Souderton","PA","18964","12/31/2016","2/22/2022","SM","10 W. Broad St.","UNIVEST CORP OF PENNSYLVANIA","46","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","4/1/1876","1/1/1934","7/1/2016","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.univest.net","980647","185822","0","198318","198168","150","0","596507","374024","0","0","",""
"1090","0","236957","1129159","UPPER PENINSULA STATE BANK","Escanaba","MI","49829","12/31/2016","2/22/2022","NM","430 N. Lincoln Rd.","S B E CORP","2","0","0","4","0","Delta","","","1/1/1902","1/1/1934","9/28/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.upstatebank.net","11372","4089","490","0","0","0","0","6793","4579","0","0","",""
"59051","0","4184186","","URBAN PARTNERSHIP BANK","Chicago","IL","60619","12/31/2016","2/22/2022","NM","7936 S. Cottage Grove Ave.","","8","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/19/2010","8/19/2010","6/3/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","25560","950","0","0","0","0","0","24610","5034","0","0","",""
"58310","0","3470154","","US METRO BANK","Garden Grove","CA","92844","12/31/2016","2/22/2022","NM","9866 Garden Grove Blvd.","","2","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","9/15/2006","9/15/2006","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://WWW.USMETROBANK.COM","13384","0","0","9427","9427","0","0","3957","4157","0","0","",""
"32188","7975","619877","1447376","USAA FEDERAL SAVINGS BANK","San Antonio","TX","78288","12/31/2016","2/22/2022","SA","10750 Mcdermott Fwy.","UNITED SERVICES AUTOMOBILE ASSN","1","0","0","6","0","Bexar","41700","San Antonio-New Braunfels, TX","12/30/1983","12/30/1983","12/1/2015","Stock","0","1","OCC","DIF","Dallas","WASHINGTON","Austin","Dallas","Southern","West","0","0","www.usaa.com","54453429","2955330","51322419","0","0","0","0","175680","0","0","0","",""
"34351","0","2502656","1447376","USAA SAVINGS BANK","Las Vegas","NV","89109","12/31/2016","2/22/2022","NM","3773 Howard Hughes Parkway,","UNITED SERVICES AUTOMOBILE ASSN","1","0","0","9","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","9/27/1996","9/27/1996","4/18/2014","Stock","32188","0","FDIC","DIF","San Francisco","DALLAS","Phoenix","San Francisco","Western","Western","0","0","www.usaa.com","51498098","0","51322419","0","0","0","0","175679","0","0","0","",""
"58427","0","3536407","3536386","USAMERIBANK","Clearwater","FL","33762","12/31/2016","2/22/2022","SM","4790 140th Ave. N","USAMERIBANCORP INC","29","0","1","4","0","Pinellas","45300","Tampa-St. Petersburg-Clearwater, FL","2/12/2007","2/12/2007","5/28/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","812429","95797","0","375775","363154","12621","0","340857","9093","0","0","",""
"58541","0","3620922","4989907","USNY BANK","Geneva","NY","14456","12/31/2016","2/22/2022","NM","389 Hamilton St.","UPSTATE NEW YORK BCORP INC","3","0","0","2","0","Ontario","40380","Rochester, NY","7/31/2007","7/31/2007","7/31/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","36255","6076","0","1051","1051","0","0","29128","3779","0","0","",""
"22514","0","256179","","UTAH INDEPENDENT BANK","Salina","UT","84654","12/31/2016","2/22/2022","SM","55 S. State St.","","3","0","0","2","1","Sevier","","","8/29/1977","8/29/1977","12/31/2008","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.uib.bank","3223","0","0","808","808","0","0","2415","1023","0","0","",""
"24919","9693","590220","2082532","UWHARRIE BANK","Albemarle","NC","28001","12/31/2016","2/22/2022","SM","167 N. 2nd St.","UWHARRIE CAPITAL CORP","9","0","0","4","0","Stanly","","","1/26/1984","1/26/1984","9/1/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.uwharrie.com","96521","47057","9870","16740","16740","0","0","22854","72647","0","0","",""
"27518","0","1401891","2807100","VALLEY BANK","Glasgow","MT","59230","12/31/2016","2/22/2022","SM","110 6th St. S.","MILK RIVER BANQUO INC","1","0","0","2","0","Valley","","","6/9/1989","6/9/1989","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","","6124","0","0","415","415","0","0","5709","1517","0","0","",""
"251","15673","943143","1919976","VALLEY BANK & TRUST","Mapleton","IA","51034","12/31/2016","2/22/2022","NM","401 Main St.","BEULAH BCORP INC","2","0","0","2","1","Monona","","","10/3/1878","1/1/1934","2/2/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.firstsecuritybanks.com","9641","0","0","0","0","0","0","9641","520","0","0","",""
"25651","11931","806154","1056189","VALLEY BANK & TRUST","Brighton","CO","80601","12/31/2016","2/22/2022","NM","4900 E. Bromley Ln.","VALLEY BCORP INC","7","0","0","4","1","Adams","19740","Denver-Aurora-Lakewood, CO","1/3/1978","9/13/1984","11/20/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","30720","6903","0","6631","6631","0","0","17186","5760","0","0","",""
"22600","0","481159","1130810","VALLEY BANK OF COMMERCE","Roswell","NM","88202","12/31/2016","2/22/2022","NM","217 W. 2nd St.","COMMERCE BANCSHARES ROSWELL","3","0","0","2","1","Chaves","","","2/1/1978","2/1/1978","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.valleybankofcommerce.com","17688","0","0","914","914","0","0","16774","0","0","0","",""
"1980","11420","473257","4404277","VALLEY BANK OF KALISPELL","Kalispell","MT","59901","12/31/2016","2/22/2022","NM","41 3rd St. W.","KING KALISPELL LLC","2","0","0","4","0","Flathead","","","7/1/1911","1/1/1934","7/28/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.valleybankmt.com","19229","5089","5871","2822","2822","0","0","5447","0","0","0","",""
"57933","0","3370357","","VALLEY BANK OF NEVADA","North Las Vegas","NV","89031","12/31/2016","2/22/2022","NM","6385 Simmons St.","","2","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","8/1/2005","8/1/2005","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","www.valleybanknv.com","15003","355","0","846","846","0","0","13802","3275","0","0","",""
"24966","10207","624956","1141580","VALLEY BANK OF RONAN","Ronan","MT","59864","12/31/2016","2/22/2022","SM","63659 Us Hwy. 93 S.","VALLEY HOLDING CO","6","0","0","8","0","Lake","","","2/21/1984","2/21/1984","4/11/2015","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.valleybankronan.com","6502","479","0","2281","2281","0","0","3742","0","0","0","",""
"34156","14783","2446152","3139424","VALLEY BUSINESS BANK","Visalia","CA","93291","12/31/2016","2/22/2022","NM","701 W. Main St.","VALLEY COMMERCE BCORP","4","0","0","4","0","Tulare","47300","Visalia-Porterville, CA","4/8/1996","4/8/1996","8/4/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","36117","2831","0","5955","4970","985","0","27331","21732","0","35000","",""
"28555","1834","320070","4352574","VALLEY CENTRAL BANK","Liberty Township","OH","45011","12/31/2016","2/22/2022","SB","6550 Princeton Glendale Rd.","VALLEY CENTRAL MHC","2","0","0","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1884","10/9/1957","7/6/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.valleycentral.org","6020","1280","0","4078","4078","0","0","662","5785","0","0","",""
"9947","0","300157","1122468","VALLEY EXCHANGE BANK","Lennox","SD","57039","12/31/2016","2/22/2022","NM","214 S Main St.","LINCOLN INVESTMENT CO","2","0","0","2","0","Lincoln","43620","Sioux Falls, SD","1/1/1883","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","7405","10","0","1115","1115","0","0","6280","61","0","0","",""
"23737","10350","347956","1951891","VALLEY NATIONAL BANK","Tulsa","OK","74137","12/31/2016","2/22/2022","N","4812 E. 81st St.","TULSA VALLEY BANCSHARES CORP","10","0","0","4","0","Tulsa","46140","Tulsa, OK","2/16/1982","2/16/1982","3/7/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.vast.bank","109740","3655","0","58236","57535","701","0","47849","66957","0","13915","",""
"9396","13550","229801","1048773","VALLEY NATIONAL BANK","Passaic","NJ","7055","12/31/2016","2/22/2022","N","615 Main Ave.","VALLEY NATIONAL BCORP","217","0","1","4","0","Passaic","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1927","1/1/1934","12/1/2015","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","0","www.valley.com","4479032","562912","49715","944171","944171","0","0","2922234","901974","0","0","",""
"11409","0","1008955","2161437","VALLEY PREMIER BANK","Hawley","MN","56549","12/31/2016","2/22/2022","NM","416 6th St.","VALLEY PREMIER BK EMPLOYEE STK OWNERSHIP PLAN&TR","2","0","0","4","1","Clay","22020","Fargo, ND-MN","8/1/1892","1/1/1934","11/17/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.valleypremierbank.com","9217","1452","0","1798","1798","0","0","5967","0","0","0","",""
"58828","0","3885123","4989000","VALLEY REPUBLIC BANK","Bakersfield","CA","93309","12/31/2016","2/22/2022","NM","5000 California Ave, # 110","VALLEY REPUBLIC BCORP","3","0","0","4","0","Kern","12540","Bakersfield, CA","2/2/2009","2/2/2009","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.valleyrepublic.bank","130543","7623","0","37001","37001","0","0","85919","72091","0","0","",""
"26021","15710","595337","1493609","VALLEY STATE BANK","Russellville","AL","35653","12/31/2016","2/22/2022","NM","15565 Hwy. 43 Bypass","VALLEY BANCSHARES INC","4","0","0","8","0","Franklin","","","4/1/1985","4/1/1985","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.valleystate.com","2740","865","0","593","593","0","0","1282","718","0","0","",""
"19631","0","339951","1050712","VALLEY VIEW STATE BANK","Overland Park","KS","66212","12/31/2016","2/22/2022","NM","7500 W. Ninety-Fifth St.","VALLEY VIEW BANCSHARES INC","10","0","1","4","0","Johnson","28140","Kansas City, MO-KS","9/10/1966","9/10/1966","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","173861","12302","0","107985","107985","0","0","53574","98116","0","0","",""
"57841","53354","3267738","3447400","VALLIANCE BANK","Oklahoma City","OK","73118","12/31/2016","2/22/2022","NM","1601 N. W. Expwy.","VALLIANCE FINANCIAL CORP","5","0","1","4","1","Oklahoma","36420","Oklahoma City, OK","10/20/2004","10/20/2004","7/20/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.valliance.bank","62400","255","0","20656","20656","0","0","41489","16722","0","9010","",""
"9467","0","129358","1056723","VALOR BANK","Grandfield","OK","73546","12/31/2016","2/22/2022","NM","120 E. 1st St.","FIRST OF GRANDFIELD CORP","3","0","0","4","1","Tillman","","","6/1/1930","1/1/1934","9/8/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","valor.bank","3273","0","0","2487","2487","0","0","786","1210","0","0","",""
"19700","0","964157","2490520","VALUEBANK TEXAS","Corpus Christi","TX","78408","12/31/2016","2/22/2022","NM","3649 Leopard St.","FIRST INTL BANCSHARES INC","10","0","0","4","0","Nueces","18580","Corpus Christi, TX","4/27/1967","5/11/1967","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.valuebanktexas.com","9582","45","0","7112","7112","0","0","2425","2310","0","0","",""
"29495","3551","380878","","VAN WERT FEDERAL SAVINGS BANK","Van Wert","OH","45891","12/31/2016","2/22/2022","SA","976 S. Shannon St.","","1","0","0","5","0","Van Wert","","","1/1/1889","2/27/1936","11/2/2012","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.vanwertfederal.com","1400","865","0","0","0","0","0","535","0","0","0","",""
"9733","0","58355","4203425","VANTAGE BANK","Kent","MN","56553","12/31/2016","2/22/2022","NM","202 Main St","MINNDAK BANCSHARES INC","2","0","0","4","1","Wilkin","","","7/14/1902","1/1/1934","11/30/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.vantagebankmn.com","3645","1344","0","465","465","0","0","1836","1279","0","0","",""
"58375","0","3488869","4169549","VANTAGE BANK OF ALABAMA","Albertville","AL","35950","12/31/2016","2/22/2022","NM","407 N. Broad St.","VANTAGE BANCSHARES INC","2","0","0","4","0","Marshall","","","11/6/2006","11/6/2006","5/2/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","7457","955","0","2010","2010","0","0","4492","0","0","0","",""
"3405","12836","26765","3551080","VANTAGE BANK TEXAS","San Antonio","TX","78216","12/31/2016","2/22/2022","SM","45 Ne Loop 410 Suite 500","VANTAGE BCORP INC","6","0","0","4","0","Bexar","41700","San Antonio-New Braunfels, TX","11/6/1923","1/1/1934","1/27/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.vantage.bank","53481","0","0","16695","16695","0","0","36786","26211","0","25000","",""
"57249","0","3049699","3049680","VENTURE BANK","Bloomington","MN","55435","12/31/2016","2/22/2022","NM","4470 W. 78th St. Circle, # 1","VENTURE BANCSHARES INC","4","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","11/26/2001","11/26/2001","7/23/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","171707","9330","56","21576","21576","0","0","140745","86114","0","0","",""
"9747","0","804150","2206842","VERGAS STATE BANK","Vergas","MN","56587","12/31/2016","2/22/2022","NM","106 E. Main St.","VERGAS BCORP INC","1","0","0","7","0","Otter Tail","","","9/1/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.vergasstatebank.com","487","0","0","487","487","0","0","0","0","0","0","",""
"57665","0","3221468","4105266","VERITEX COMMUNITY BANK","Dallas","TX","75225","12/31/2016","2/22/2022","SM","8214 Westchester Dr.","VERITEX HOLDINGS INC","11","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/23/2004","1/23/2004","7/1/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.veritexbank.com","236919","2384","0","111238","111238","0","0","123297","142177","0","0","",""
"17841","11572","754536","1141898","VERMILION BANK & TRUST COMPANY","Kaplan","LA","70548","12/31/2016","2/22/2022","NM","420 N Cushing Ave","VERMILION BANCSHARES CORP","3","0","0","4","1","Vermilion","29180","Lafayette, LA","3/8/1958","3/8/1958","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.vermilionbank.com","9546","0","4107","1764","1764","0","0","3675","47","0","0","",""
"11667","15448","666844","1398991","VERMILION VALLEY BANK","Piper City","IL","60959","12/31/2016","2/22/2022","NM","4 E. Peoria","PIPER BANKSHARES INC","5","0","0","2","1","Ford","","","7/25/1913","1/1/1934","5/31/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.vermilionvalleybank.com","12280","0","1106","0","0","0","0","11174","0","0","0","",""
"10214","15483","208057","1128581","VERMILLION STATE BANK","Vermillion","MN","55085","12/31/2016","2/22/2022","NM","107 E Main St.","VERMILLION BANCSHARES INC","6","0","0","4","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/10/1918","1/1/1934","4/19/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.VERMILLIONBANK.COM","33310","2445","0","483","483","0","0","30382","7012","0","0","",""
"16585","0","187648","","VERMONT STATE BANK","Vermont","IL","61484","12/31/2016","2/22/2022","NM","106 N. Main St.","","1","0","0","6","1","Fulton","37900","Peoria, IL","6/9/1947","6/9/1947","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","391","0","0","333","333","0","0","58","0","0","0","",""
"28703","2186","402873","4151544","VERSAILLES SAVINGS AND LOAN COMPANY","Versailles","OH","45380","12/31/2016","2/22/2022","SA","10413 Kley Rd.","VERSAILLES FINANCIAL CORP","1","0","0","5","0","Darke","","","12/13/1887","3/25/1985","7/1/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.versaillessavingsbank.com","567","0","0","159","159","0","0","408","0","0","0","",""
"21463","11867","728452","2516587","VERUS BANK","Derby","KS","67037","12/31/2016","2/22/2022","SM","1033 N. Buckner St.","FIRST TEAM RESOURCES CORP","5","0","0","8","1","Sedgwick","48620","Wichita, KS","3/4/1974","3/4/1974","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","22906","4884","0","3549","3549","0","0","14473","7057","0","0","",""
"58025","0","3322468","4136439","VERUS BANK OF COMMERCE","Fort Collins","CO","80525","12/31/2016","2/22/2022","SM","3700 S. College Ave, Unit 10","VERUS ACQUISITION GROUP INC","1","0","0","4","0","Larimer","22660","Fort Collins, CO","6/27/2005","6/27/2005","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.verusboc.com","26443","3118","0","3775","3775","0","0","19550","0","0","0","",""
"12859","15596","616849","1133615","VICTOR STATE BANK","Victor","IA","52347","12/31/2016","2/22/2022","NM","201 Washington St.","DENTEL BCORP","1","0","0","2","1","Iowa","","","4/11/1928","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","91","0","0","0","0","0","0","91","0","0","0","",""
"57277","17868","3153345","3824449","VICTORY COMMUNITY BANK","Fort Mitchell","KY","41017","12/31/2016","2/22/2022","SA","2500 Chamber Ctr. Drive, # 1","EMF TRUST THE","3","0","0","5","1","Kenton","17140","Cincinnati, OH-KY-IN","12/9/2002","12/9/2002","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","16929","12824","0","4103","4103","0","0","2","0","0","0","",""
"34565","0","2631323","3165508","VICTORY STATE BANK","Staten Island","NY","10308","12/31/2016","2/22/2022","NM","4142 Hylan Blvd.","VSB BCORP INC","5","0","0","4","0","Richmond","35620","New York-Newark-Jersey City, NY-NJ-PA","11/14/1997","11/14/1997","8/6/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","53889","0","0","45674","45674","0","0","8215","0","0","0","",""
"29772","4067","126375","","VIDALIA FEDERAL SAVINGS BANK","Vidalia","GA","30474","12/31/2016","2/22/2022","SA","300 Jackson St","","2","0","0","7","0","Toombs","","","9/1/1936","10/2/1936","10/3/2016","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","HTTP://WWW.VIDFEDONLINE.COM","0","0","0","0","0","0","0","0","0","0","0","",""
"32082","7830","484776","1449512","VIKING SAVINGS BANK","Alexandria","MN","56308","12/31/2016","2/22/2022","SA","1311 Broadway","VIKING FINANCIAL CORP","1","0","0","4","1","Douglas","","","4/7/1981","4/7/1981","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.vikingbankmn.com","19680","1913","0","5159","5159","0","0","12608","1599","0","0","",""
"9273","0","474245","1203237","VILLA GROVE STATE BANK","Villa Grove","IL","61956","12/31/2016","2/22/2022","NM","10 N. Main St.","VILLA GROVE BANCSHARES INC","2","0","0","6","1","Douglas","","","10/19/1919","12/16/1933","8/27/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.villagrovestatebank.com","3281","0","0","59","59","0","0","3222","0","0","0","",""
"33761","0","2010722","2265867","VILLAGE BANK","Saint Francis","MN","55070","12/31/2016","2/22/2022","NM","3350 Bridge St.","VILLAGE BANCSHARES INC","4","0","0","4","1","Anoka","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/11/1993","1/11/1993","4/4/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.villagebankonline.bank","40680","5070","0","17533","17533","0","0","18077","6675","0","3000","",""
"35111","0","2760232","3251027","VILLAGE BANK","Midlothian","VA","23113","12/31/2016","2/22/2022","NM","13531 Midlothian Turnpike","VILLAGE B&T FINANCIAL CORP","10","0","0","4","0","Chesterfield","40060","Richmond, VA","12/13/1999","12/13/1999","10/14/2008","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.villagebank.com","55315","19038","0","18724","18724","0","0","17553","19292","0","0","",""
"34011","0","2298995","2260406","VILLAGE BANK AND TRUST","Arlington Height","IL","60004","12/31/2016","2/22/2022","SM","234 W. N.W. Hwy.","WINTRUST FINANCIAL CORP","9","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/8/1995","5/8/1995","12/31/2015","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.bankatvillage.com","232404","36641","0","24528","24528","0","0","171235","144780","0","42677","",""
"58533","0","3613559","4935762","VININGS BANK","Smyrna","GA","30080","12/31/2016","2/22/2022","NM","4135 Atlanta Rd.","VININGS BANCSHARES INC","1","0","0","4","0","Cobb","12060","Atlanta-Sandy Springs-Roswell, GA","7/9/2007","7/9/2007","5/22/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.viningsbank.com","34390","3415","0","14938","14918","20","0","16037","13148","0","0","",""
"17927","0","45458","4399337","VINTAGE BANK KANSAS","Leon","KS","67074","12/31/2016","2/22/2022","NM","101 S. Main St.","VINTAGE BCORP INC","5","0","0","2","1","Butler","48620","Wichita, KS","5/1/1902","11/12/1958","10/1/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.vintagebankks.com","11749","301","0","522","522","0","0","10926","3458","0","0","",""
"16414","0","723822","2623467","VIRGINIA BANK AND TRUST COMPANY","Danville","VA","24541","12/31/2016","2/22/2022","SM","336 Main St.","VIRGINIA BANK BANKSHARES INC","8","0","0","4","0","Danville City","","","11/23/1945","4/30/1946","1/1/2012","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","31271","4363","0","2416","2416","0","0","24492","5526","0","0","",""
"29742","3993","534774","3776436","VIRGINIA COMMONWEALTH BANK","Petersburg","VA","23805","12/31/2016","2/22/2022","SM","1965 Wakefield Ave","VIRGINIA BCORP INC","7","0","0","4","0","Petersburg City","40060","Richmond, VA","8/22/1936","8/22/1936","10/1/2008","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","27714","18098","0","3695","3695","0","0","5921","9366","0","0","",""
